"Timestamp","Full Name ","College Email ","Personal Email id ","Current Year of study","Course","Branch","Passout Year ","HSM (Humanities & Management) subjects you have taken (if any)  ","PEC (Program Elective) subjects you have taken (if any)","MDM (Multidisciplinary Minor) courses you have taken (if any)","CC / LLC (Co-curricular) courses you have taken (if any)","Skills (Select upto 8)","Interests (Select top 3)","No of Projects Built","Project Details (Eg. Project 1. ToDo List App- React, Node.js, JS)","Anything you want to share ? (Carrer goals, Achievements)",""
"2026/04/16 09:19:18 AM GMT+5:30","Rohit Anand","rohit.anand23223@spit.ac.in","rohitanand9657@proton.me","3rd year","B.Tech","Computer Engineering","2027","Economics","Data Analytics","Banking Technology","Sports","IOT;Python;C;Java;App / Web development;DevOps;React","AI/ML;Web Development;UI/UX design","1-3","Project 1: Portfolio website - React, Node.js, MongoDB | Project 2: Smart attendance tracker - React, Node.js, MongoDB","Preparing for product-based company placements.","DSA"
"2026/04/06 05:52:42 AM GMT+5:30","Tanish Joshi","tanish.joshi24990@spit.ac.in","tanishjoshi7470@yahoo.com","2nd year","B.Tech","Computer Science and Engineering","2028","Psychology","Cloud Computing","Entrepreneurship","Abhyudaya Mentoring","JavaScript;SQL;Java","CyberSecurity;UI/UX design;Blockchain","1-3","Project 1: Threat detection prototype - Spring Boot, MySQL | Project 2: Library recommender - Spring Boot, MySQL","-","NA"
"2026/04/18 03:03:45 AM GMT+5:30","Neha Deshpande","neha.deshpande25624@spit.ac.in","nehadeshpande5195@yahoo.com","1st year","B.Tech","Computer Science and Engineering","2029","Professional Communication","Cloud Computing","Financial Literacy","NA","Deep learning;Python;DevOps;JavaScript","Web Development;App development;Blockchain","3-8","Project 1: Community event app - React, Node.js, MongoDB | Project 2: Library recommender - Spring Boot, MySQL | Project 3: Resume screening assistant - React Native, Firebase","N/A","NA"
"2026/04/05 12:34:18 PM GMT+5:30","Sana Jadhav","sana.jadhav25316@spit.ac.in","sanajadhav4929@yahoo.com","1st year","B.Tech","Computer Science and Engineering","2029","Psychology","Cloud Computing","Financial Literacy","Yoga","React;IOT;App / Web development;SQL","Web Development;AI/ML;Data Science;App development","1-3","Project 1: Threat detection prototype - Python, Flask, SQLite | Project 2: Student engagement dashboard - React Native, Firebase","Aiming for strong backend and system design skills.","Web Development"
"2026/04/08 11:58:35 PM GMT+5:30","Bhumi Kanase","bhumi.kanase23819@spit.ac.in","bhumikanase5803@gmail.com","3rd year","B.Tech","Computer Engineering","2027","Ethics","Cloud Computing","NA","Design Thinking","Java;Deep learning;C++;JavaScript;React;C","DevOps;App development;Data Science;Competitive Programming","1-3","Project 1: Student engagement dashboard - Python, Flask, SQLite | Project 2: Exam prep planner - Django, PostgreSQL","N/A","Data analytics"
"2026/04/17 02:38:34 AM GMT+5:30","Rohit Kadam","rohit.kadam23158@spit.ac.in","rohitkadam3126@yahoo.com","3rd year","B.Tech","Computer Engineering","2027","NA","Cloud Computing","Banking Technology","AOL","App / Web development;Java;Python;C;SQL;MongoDB;C++","CyberSecurity;Web Development;UI/UX design","1-3","Project 1: Portfolio website - React Native, Firebase","-","N/A"
"2026/04/21 03:57:29 PM GMT+5:30","Neha Kale","neha.kale24546@spit.ac.in","nehakale5238@proton.me","2nd year","B.Tech","Computer Engineering","2028","NA","-","Financial Literacy","Theatre","React;JavaScript;Java;Cybersecurity;Deep learning;Python;DevOps","CyberSecurity;UI/UX design;Blockchain","1-3","Project 1: Smart attendance tracker - Spring Boot, MySQL | Project 2: Smart attendance tracker - React Native, Firebase","NA","System design"
"2026/04/10 04:25:44 AM GMT+5:30","Kunal Mishra","kunal.mishra25365@spit.ac.in","kunalmishra5129@yahoo.com","1st year","B.Tech","Computer Engineering","2029","NA","NA","Entrepreneurship","AOL","SQL;C++;IOT;JavaScript;DevOps;Deep learning;Python;Cybersecurity","CyberSecurity;UI/UX design;Data Science","1-3","Project 1: Library recommender - Next.js, Express","Working on communication and leadership along with tech skills.","Project planning"
"2026/04/17 04:54:07 PM GMT+5:30","Kunal Joshi","kunal.joshi25290@spit.ac.in","kunaljoshi5721@outlook.com","1st year","B.Tech","Computer Engineering","2029","Psychology","Software Testing","IOT","AOL","SQL;MongoDB;Deep learning;Cybersecurity;Python;DevOps;Java","DevOps;App development;AI/ML;Competitive Programming","1-3","Project 1: Hostel issue tracker - Django, PostgreSQL | Project 2: Portfolio website - Django, PostgreSQL","-","System design"
"2026/04/16 04:21:26 AM GMT+5:30","Suraj Mehta","suraj.mehta23334@spit.ac.in","surajmehta9104@gmail.com","3rd year","B.Tech","Computer Science and Engineering","2027","N/A","NLP / DL","NA","Abhyudaya Mentoring","App / Web development;C;C++;Python;Java;Cybersecurity;Deep learning;React","Competitive Programming;CyberSecurity;Data Science","1-3","Project 1: Exam prep planner - Spring Boot, MySQL | Project 2: Community event app - Python, Flask, SQLite","Planning to explore cybersecurity competitions this year.","Web Development"
"2026/04/08 11:18:23 AM GMT+5:30","Aditya Gupta","aditya.gupta23009@spit.ac.in","adityagupta8372@proton.me","3rd year","B.Tech","Computer Science and Engineering","2027","-","-","N/A","Yoga","Deep learning;MongoDB;App / Web development;React;Cybersecurity;IOT;Machine Learning;Python","Data Science;AI/ML;Blockchain;App development;UI/UX design","8-15","Project 1: Hostel issue tracker - Python, Flask, SQLite | Project 2: Hostel issue tracker - Spring Boot, MySQL | Project 3: Canteen preorder system - Next.js, Express | Project 4: Doubt solving forum - Spring Boot, MySQL | Project 5: Smart attendance tracker - React, Node.js, MongoDB | Project 6: Community event app - React, Node.js, MongoDB","Want to contribute to open-source and improve DSA consistency.","Career guidance"
"2026/04/20 12:04:06 PM GMT+5:30","Aditi Mehta","aditi.mehta22916@spit.ac.in","aditimehta9912@proton.me","4th year","B.Tech","Computer Engineering","2026","Sociology","Cyber Security","Entrepreneurship","-","Deep learning;SQL;DevOps","Blockchain;CyberSecurity;Data Science","1-3","Project 1: Smart attendance tracker - React, Node.js, MongoDB | Project 2: Resume screening assistant - React Native, Firebase","N/A","-"
"2026/04/11 07:51:27 AM GMT+5:30","Sana Mehta","sana.mehta24530@spit.ac.in","sanamehta1291@gmail.com","2nd year","B.Tech","Computer Science and Engineering","2028","Economics","Software Testing","UI/UX","Sports","Machine Learning;Cybersecurity;C;SQL;App / Web development","Competitive Programming;UI/UX design;Data Science;AI/ML;Blockchain","3-8","Project 1: Doubt solving forum - React, Node.js, MongoDB | Project 2: Library recommender - Django, PostgreSQL | Project 3: Library recommender - Python, Flask, SQLite","Interested in full-stack development and scalable systems.","Career guidance"
"2026/04/08 10:52:43 AM GMT+5:30","Suraj Shah","suraj.shah24294@spit.ac.in","surajshah7952@gmail.com","2nd year","B.Tech","Computer Science and Engineering","2028","N/A","N/A","IOT","Yoga","Java;Deep learning;DevOps;IOT;SQL;React;App / Web development","Data Science;Competitive Programming;App development;CyberSecurity","1-3","Project 1: Portfolio website - React, Node.js, MongoDB","Want to contribute to open-source and improve DSA consistency.","DSA"
"2026/04/06 04:38:49 PM GMT+5:30","Kunal Joshi","kunal.joshi23216@spit.ac.in","kunaljoshi9475@yahoo.com","3rd year","B.Tech","Computer Engineering","2027","NA","N/A","-","Theatre","MongoDB;SQL;JavaScript;Java;Machine Learning;IOT;C;App / Web development","DevOps;UI/UX design;CyberSecurity;Competitive Programming","3-8","Project 1: Campus navigation app - Django, PostgreSQL | Project 2: Community event app - Python, Flask, SQLite","Preparing for product-based company placements.","Web Development"
"2026/04/17 11:53:39 PM GMT+5:30","Mihika Mehta","mihika.mehta25792@spit.ac.in","mihikamehta3971@outlook.com","1st year","B.Tech","Computer Engineering","2029","Ethics","Artificial Intelligence","UI/UX","NA","C++;App / Web development;SQL;React;Python;JavaScript;Machine Learning","Web Development;Blockchain;CyberSecurity","1-3","Project 1: Smart attendance tracker - Django, PostgreSQL","Focused on building impactful AI projects and research exposure.","System design"
"2026/04/11 12:34:43 PM GMT+5:30","Bhumi Joshi","bhumi.joshi25918@spit.ac.in","bhumijoshi1826@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","Ethics","NLP / DL","IOT","Fire safety","C++;JavaScript;C;MongoDB;App / Web development;React;DevOps;Java;Deep learning","Competitive Programming;App development;Data Science","1-3","Project 1: Resume screening assistant - React Native, Firebase","Want to contribute to open-source and improve DSA consistency.","N/A"
"2026/04/19 05:49:56 AM GMT+5:30","Sana Nair","sana.nair25036@spit.ac.in","sananair1204@gmail.com","1st year","B.Tech","Computer Science and Engineering","2029","N/A","NLP / DL","Banking Technology","Yoga","MongoDB;JavaScript;Java;React;IOT;C;SQL;Python","DevOps;App development;CyberSecurity;Competitive Programming","3-8","Project 1: Hostel issue tracker - Next.js, Express | Project 2: Student engagement dashboard - React, Node.js, MongoDB","Interested in full-stack development and scalable systems.","Project planning"
"2026/04/16 12:45:33 PM GMT+5:30","Aditya Salvi","aditya.salvi25548@spit.ac.in","adityasalvi5581@gmail.com","1st year","B.Tech","Computer Engineering","2029","Ethics","Artificial Intelligence","Entrepreneurship","Sports","App / Web development;DevOps;React","App development;Competitive Programming;UI/UX design;Blockchain","8-15","Project 1: Smart attendance tracker - Spring Boot, MySQL | Project 2: Smart attendance tracker - Next.js, Express | Project 3: Resume screening assistant - Spring Boot, MySQL | Project 4: Student engagement dashboard - React Native, Firebase","Interested in internships where I can work on real products.","Web Development"
"2026/04/06 09:56:28 AM GMT+5:30","Aarav Patil","aarav.patil22348@spit.ac.in","aaravpatil928@yahoo.com","4th year","B.Tech","Computer Science and Engineering","2026","-","Software Testing","NA","Design Thinking","C++;C;DevOps;Java","Web Development;Competitive Programming;CyberSecurity;Blockchain","8-15","Project 1: Library recommender - Next.js, Express | Project 2: Doubt solving forum - React, Node.js, MongoDB | Project 3: Doubt solving forum - Next.js, Express | Project 4: Smart attendance tracker - Python, Flask, SQLite","Interested in internships where I can work on real products.","DSA"
"2026/04/15 05:17:10 PM GMT+5:30","Suraj Mishra","suraj.mishra25226@spit.ac.in","surajmishra1043@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","Ethics","Software Testing","-","Design Thinking","Python;Cybersecurity;C;Deep learning;Java;React;C++;DevOps;App / Web development","DevOps;AI/ML;UI/UX design","1-3","Project 1: Threat detection prototype - Spring Boot, MySQL | Project 2: Student engagement dashboard - Spring Boot, MySQL","NA","Interview prep"
"2026/04/15 11:28:01 AM GMT+5:30","Riya Jadhav","riya.jadhav25724@spit.ac.in","riyajadhav9737@yahoo.com","1st year","B.Tech","Computer Engineering","2029","NA","NA","-","Sports","Python;Java;Deep learning;C;DevOps;Cybersecurity","Competitive Programming;App development;UI/UX design;AI/ML;DevOps","1-3","Project 1: Smart attendance tracker - Django, PostgreSQL | Project 2: Exam prep planner - Spring Boot, MySQL","Interested in internships where I can work on real products.","System design"
"2026/04/08 02:38:25 AM GMT+5:30","Kunal Kulkarni","kunal.kulkarni23284@spit.ac.in","kunalkulkarni879@outlook.com","3rd year","B.Tech","Information Technology","2027","Sociology","Cyber Security","Banking Technology","N/A","Python;MongoDB;JavaScript;React;Deep learning","Web Development;App development;UI/UX design;Blockchain","3-8","Project 1: Doubt solving forum - Spring Boot, MySQL | Project 2: Smart attendance tracker - React Native, Firebase | Project 3: Threat detection prototype - React, Node.js, MongoDB | Project 4: Campus navigation app - Spring Boot, MySQL","Trying to balance academics, projects, and hackathons better.","Project planning"
"2026/04/15 09:21:15 AM GMT+5:30","Ananya Kanase","ananya.kanase23234@spit.ac.in","ananyakanase1616@outlook.com","3rd year","B.Tech","Computer Science and Engineering","2027","Sociology","-","N/A","Design Thinking","SQL;Java;MongoDB;React;Cybersecurity;IOT;Python","UI/UX design;CyberSecurity;App development;AI/ML;DevOps","1-3","Project 1: Library recommender - Django, PostgreSQL","Aiming for strong backend and system design skills.","System design"
"2026/04/07 11:22:29 AM GMT+5:30","Neha Mishra","neha.mishra25161@spit.ac.in","nehamishra2794@outlook.com","1st year","B.Tech","Computer Engineering","2029","Economics","Cyber Security","Banking Technology","NA","MongoDB;DevOps;Python;Cybersecurity;React;IOT;App / Web development;JavaScript","Web Development;DevOps;Blockchain","1-3","Project 1: Student engagement dashboard - Next.js, Express","-","Interview prep"
"2026/04/10 03:59:52 PM GMT+5:30","Yash Jadhav","yash.jadhav23572@spit.ac.in","yashjadhav213@proton.me","3rd year","B.Tech","Computer Science and Engineering","2027","Sociology","Artificial Intelligence","-","N/A","Deep learning;DevOps;IOT;C;SQL;Cybersecurity;Java;MongoDB;React","AI/ML;UI/UX design;Competitive Programming;Data Science","3-8","Project 1: Community event app - React, Node.js, MongoDB | Project 2: Community event app - React, Node.js, MongoDB | Project 3: Hostel issue tracker - Next.js, Express | Project 4: Portfolio website - Django, PostgreSQL","Aiming for strong backend and system design skills.","Web Development"
"2026/04/17 08:51:20 PM GMT+5:30","Aditya Mishra","aditya.mishra24902@spit.ac.in","adityamishra5510@gmail.com","2nd year","B.Tech","Computer Engineering","2028","NA","N/A","Entrepreneurship","Fire safety","Machine Learning;DevOps;C++;IOT;Python;Java;React;Cybersecurity","App development;Competitive Programming;UI/UX design;CyberSecurity;Blockchain","1-3","Project 1: Portfolio website - Python, Flask, SQLite","Planning to explore cybersecurity competitions this year.","Interview prep"
"2026/04/16 08:17:47 AM GMT+5:30","Sarthak Nair","sarthak.nair25482@spit.ac.in","sarthaknair8724@yahoo.com","1st year","B.Tech","Computer Engineering","2029","Professional Communication","Software Testing","N/A","NA","C++;IOT;Java;JavaScript;Cybersecurity","AI/ML;Competitive Programming;App development;DevOps;CyberSecurity","1-3","Project 1: Canteen preorder system - React Native, Firebase","Looking for mentorship in career direction and project depth.","Career guidance"
"2026/04/15 08:49:40 AM GMT+5:30","Aditya Shah","aditya.shah25893@spit.ac.in","adityashah3816@yahoo.com","1st year","B.Tech","Computer Science and Engineering","2029","-","NA","Financial Literacy","NA","Java;Cybersecurity;JavaScript;IOT;DevOps;Python;SQL","CyberSecurity;Web Development;App development;AI/ML","1-3","Project 1: Student engagement dashboard - Spring Boot, MySQL | Project 2: Resume screening assistant - Spring Boot, MySQL","Looking for mentorship in career direction and project depth.","DSA"
"2026/04/16 01:50:10 AM GMT+5:30","Yash Nair","yash.nair23043@spit.ac.in","yashnair5197@outlook.com","3rd year","B.Tech","Computer Science and Engineering","2027","Ethics","Artificial Intelligence","UI/UX","N/A","Java;Machine Learning;JavaScript;C++;C;MongoDB;SQL","Competitive Programming;UI/UX design;App development","1-3","Project 1: Library recommender - Django, PostgreSQL","Looking for mentorship in career direction and project depth.","Web Development"
"2026/04/13 02:17:52 PM GMT+5:30","Bhumi Rane","bhumi.rane25819@spit.ac.in","bhumirane9270@proton.me","1st year","B.Tech","Computer Science and Engineering","2029","N/A","-","N/A","Theatre","React;C;Deep learning","Data Science;Blockchain;DevOps;AI/ML;App development","8-15","Project 1: Campus navigation app - Django, PostgreSQL | Project 2: Student engagement dashboard - Next.js, Express | Project 3: Community event app - React, Node.js, MongoDB | Project 4: Threat detection prototype - React Native, Firebase","Focused on building impactful AI projects and research exposure.","NA"
